"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,109.2381,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,109.3646,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,109.4902,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,109.6152,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,109.7395,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,109.8632,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,109.9865,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,110.1095,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,110.2322,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,110.3548,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,110.4773,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,110.6006,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,110.7239,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,110.8473,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,110.9709,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,111.0947,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units",,,111.2187,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units",,,111.3429,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units",,,111.4674,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units",,,111.5921,,
"LORSGPTD","Trend (GDP)","OECD","OECD - Total","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units",,,111.717,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-01","Jan-2000","IDX","Index","0","Units",,,100.8082,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-02","Feb-2000","IDX","Index","0","Units",,,100.8432,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-03","Mar-2000","IDX","Index","0","Units",,,100.865,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-04","Apr-2000","IDX","Index","0","Units",,,100.8466,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-05","May-2000","IDX","Index","0","Units",,,100.8118,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-06","Jun-2000","IDX","Index","0","Units",,,100.7764,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-07","Jul-2000","IDX","Index","0","Units",,,100.7506,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-08","Aug-2000","IDX","Index","0","Units",,,100.6764,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-09","Sep-2000","IDX","Index","0","Units",,,100.5702,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-10","Oct-2000","IDX","Index","0","Units",,,100.4253,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-11","Nov-2000","IDX","Index","0","Units",,,100.2395,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2000-12","Dec-2000","IDX","Index","0","Units",,,99.97418,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-01","Jan-2001","IDX","Index","0","Units",,,99.66656,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-02","Feb-2001","IDX","Index","0","Units",,,99.36751,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-03","Mar-2001","IDX","Index","0","Units",,,99.18267,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-04","Apr-2001","IDX","Index","0","Units",,,99.09752,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-05","May-2001","IDX","Index","0","Units",,,99.05735,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-06","Jun-2001","IDX","Index","0","Units",,,99.05664,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-07","Jul-2001","IDX","Index","0","Units",,,99.02251,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-08","Aug-2001","IDX","Index","0","Units",,,98.85558,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-09","Sep-2001","IDX","Index","0","Units",,,98.51524,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-10","Oct-2001","IDX","Index","0","Units",,,98.21635,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-11","Nov-2001","IDX","Index","0","Units",,,98.22428,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2001-12","Dec-2001","IDX","Index","0","Units",,,98.42384,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-01","Jan-2002","IDX","Index","0","Units",,,98.74042,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-02","Feb-2002","IDX","Index","0","Units",,,99.14479,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-03","Mar-2002","IDX","Index","0","Units",,,99.49194,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-04","Apr-2002","IDX","Index","0","Units",,,99.69229,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-05","May-2002","IDX","Index","0","Units",,,99.75976,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-06","Jun-2002","IDX","Index","0","Units",,,99.71465,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-07","Jul-2002","IDX","Index","0","Units",,,99.57327,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-08","Aug-2002","IDX","Index","0","Units",,,99.49407,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-09","Sep-2002","IDX","Index","0","Units",,,99.49149,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-10","Oct-2002","IDX","Index","0","Units",,,99.5006,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-11","Nov-2002","IDX","Index","0","Units",,,99.505,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2002-12","Dec-2002","IDX","Index","0","Units",,,99.46751,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-01","Jan-2003","IDX","Index","0","Units",,,99.28957,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-02","Feb-2003","IDX","Index","0","Units",,,99.05165,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-03","Mar-2003","IDX","Index","0","Units",,,98.87444,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-04","Apr-2003","IDX","Index","0","Units",,,98.90472,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-05","May-2003","IDX","Index","0","Units",,,99.04574,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-06","Jun-2003","IDX","Index","0","Units",,,99.17549,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-07","Jul-2003","IDX","Index","0","Units",,,99.34859,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-08","Aug-2003","IDX","Index","0","Units",,,99.58101,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-09","Sep-2003","IDX","Index","0","Units",,,99.80496,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-10","Oct-2003","IDX","Index","0","Units",,,100.0925,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-11","Nov-2003","IDX","Index","0","Units",,,100.4265,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2003-12","Dec-2003","IDX","Index","0","Units",,,100.686,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-01","Jan-2004","IDX","Index","0","Units",,,100.8258,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-02","Feb-2004","IDX","Index","0","Units",,,100.9206,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-03","Mar-2004","IDX","Index","0","Units",,,101.001,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-04","Apr-2004","IDX","Index","0","Units",,,101.1018,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-05","May-2004","IDX","Index","0","Units",,,101.1383,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-06","Jun-2004","IDX","Index","0","Units",,,101.0616,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-07","Jul-2004","IDX","Index","0","Units",,,100.9806,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-08","Aug-2004","IDX","Index","0","Units",,,100.9366,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-09","Sep-2004","IDX","Index","0","Units",,,100.9012,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-10","Oct-2004","IDX","Index","0","Units",,,100.8198,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-11","Nov-2004","IDX","Index","0","Units",,,100.7298,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2004-12","Dec-2004","IDX","Index","0","Units",,,100.6716,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-01","Jan-2005","IDX","Index","0","Units",,,100.5735,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-02","Feb-2005","IDX","Index","0","Units",,,100.4203,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-03","Mar-2005","IDX","Index","0","Units",,,100.2377,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-04","Apr-2005","IDX","Index","0","Units",,,100.0564,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-05","May-2005","IDX","Index","0","Units",,,99.97322,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-06","Jun-2005","IDX","Index","0","Units",,,100.0395,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-07","Jul-2005","IDX","Index","0","Units",,,100.1921,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-08","Aug-2005","IDX","Index","0","Units",,,100.3609,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-09","Sep-2005","IDX","Index","0","Units",,,100.5694,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-10","Oct-2005","IDX","Index","0","Units",,,100.664,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-11","Nov-2005","IDX","Index","0","Units",,,100.6789,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2005-12","Dec-2005","IDX","Index","0","Units",,,100.6812,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-01","Jan-2006","IDX","Index","0","Units",,,100.6861,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-02","Feb-2006","IDX","Index","0","Units",,,100.747,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-03","Mar-2006","IDX","Index","0","Units",,,100.8158,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-04","Apr-2006","IDX","Index","0","Units",,,100.8766,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-05","May-2006","IDX","Index","0","Units",,,100.8648,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units",,,100.8386,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units",,,100.851,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-08","Aug-2006","IDX","Index","0","Units",,,100.8448,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-09","Sep-2006","IDX","Index","0","Units",,,100.8132,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-10","Oct-2006","IDX","Index","0","Units",,,100.7792,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-11","Nov-2006","IDX","Index","0","Units",,,100.8034,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2006-12","Dec-2006","IDX","Index","0","Units",,,100.8669,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-01","Jan-2007","IDX","Index","0","Units",,,100.9078,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-02","Feb-2007","IDX","Index","0","Units",,,100.9777,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-03","Mar-2007","IDX","Index","0","Units",,,101.0283,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units",,,101.0568,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-05","May-2007","IDX","Index","0","Units",,,101.0695,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units",,,101.0619,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units",,,100.9749,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units",,,100.872,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units",,,100.7862,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units",,,100.7187,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units",,,100.6717,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units",,,100.5721,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units",,,100.4493,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units",,,100.2726,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units",,,100.1157,,
"BSCICP03","OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa","OECD","OECD - Total","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units",,,99.9454,,
