"년도" "자치구명" "동" "사업체수" "총종사자수" "총여성종사자수" "농업.임업.및.어업" "농업.임업.및.어업(여성)" "광업" "광업(여성)" "제조업" "제조업(여성)" "전기.가스.증기.및.공기조절.공급업" "전기.가스.증기.및.공기조절.공급업(여성)" "수도.하수.및.폐기물.처리.원료.재생업" "수도.하수.및.폐기물.처리.원료.재생업(여성)" "건설업" "건설업(여성)" "도매.및.소매업" "도매.및.소매업(여성)" "운수.및.창고업" "운수.및.창고업(여성)" "숙박.및.음식점업" "숙박.및.음식점업(여성)" "정보통신업" "정보통신업(여성)" "금융.및.보험업" "금융.및.보험업(여성)" "부동산업" "부동산업(여성)" "전문.과학.및.기술.서비스업" "전문.과학.및.기술.서비스업(여성)" "사업시설.관리.사업.지원.및.임대.서비스업" "사업시설.관리.사업.지원.및.임대.서비스업(여성)" "공공행정.국방.및.사회보장.행정" "공공행정.국방.및.사회보장.행정(여성)" "교육.서비스업" "교육.서비스업(여성)" "보건업.및.사회복지.서비스업" "보건업.및.사회복지.서비스업(여성)" "예술.스포츠.및.여가관련.서비스업" "예술.스포츠.및.여가관련.서비스업(여성)" "협회.및.단체.수리.및.기타.개인.서비스업" "협회.및.단체.수리.및.기타.개인.서비스업(여성)"
"1909" "2019" "서대문구" "신촌동" 3901 37647 21871 0 0 0 0 224 90 2 0 0 0 138 30 2867 1708 204 24 6061 3316 896 385 276 157 489 153 2956 1782 1414 916 308 191 10292 5217 9739 6881 554 257 1227 764
"1910" "2019" "서대문구" "연희동" 2352 10752 5204 1 1 0 0 363 169 3 0 23 8 630 86 1948 905 468 27 1535 892 300 141 111 57 250 91 473 174 284 100 1351 531 1231 835 1053 838 260 131 468 218
"1911" "2019" "서대문구" "천연동" 915 3069 1581 0 0 0 0 130 60 0 0 0 0 108 12 476 213 99 7 467 282 240 113 32 19 113 47 39 17 65 33 110 19 556 321 386 321 100 39 148 78
"1912" "2019" "서대문구" "충현동" 1817 24246 10266 0 0 0 0 280 80 0 0 276 69 1180 157 2843 1160 452 96 1315 816 1304 530 4578 2019 393 115 2573 1167 3196 1323 2900 1128 1660 879 427 336 88 37 781 354
"1913" "2019" "서대문구" "홍은1동" 999 2658 1441 0 0 0 0 92 29 49 40 2 0 67 12 511 259 258 16 346 227 78 34 20 11 97 41 56 17 31 11 78 17 271 225 420 351 78 39 204 112
"1914" "2019" "서대문구" "홍은2동" 1219 5414 2571 0 0 0 0 158 60 0 0 19 2 136 33 538 228 625 62 908 472 115 19 27 16 97 33 55 24 51 20 53 21 1588 878 642 526 126 55 276 122
"1915" "2019" "서대문구" "홍제1동" 1154 4827 2313 0 0 0 0 161 98 0 0 0 0 839 41 704 403 253 28 550 343 34 12 114 61 223 77 73 28 43 14 47 13 940 560 539 469 71 39 236 127
"1916" "2019" "서대문구" "홍제2동" 594 1699 873 0 0 0 0 90 32 0 0 138 38 30 5 259 144 73 3 245 149 29 11 13 5 122 46 90 37 5 1 17 11 146 103 195 169 82 37 165 82
"1917" "2019" "서대문구" "홍제3동" 1157 3687 2144 0 0 0 0 147 63 0 0 0 0 72 13 658 324 157 9 557 334 72 32 70 42 103 32 43 20 180 48 19 13 457 345 857 714 62 33 233 122
"1918" "2019" "서초구" "내곡동" 836 8847 3273 1 0 0 0 81 15 0 0 0 0 2009 284 1166 399 675 37 421 269 71 20 25 12 142 60 897 363 889 276 968 389 436 368 913 708 61 32 92 41
"1919" "2019" "서초구" "반포1동" 1737 10255 4374 0 0 2 0 109 39 0 0 0 0 1921 310 1657 553 99 20 995 591 856 352 258 113 591 238 1279 521 424 205 31 16 675 506 675 508 205 100 478 302
"1920" "2019" "서초구" "반포2동" 306 2142 1175 0 0 0 0 10 5 0 0 0 0 34 15 160 91 26 7 147 102 5 3 95 58 281 90 14 3 52 19 212 25 629 469 169 158 93 26 215 104
"1921" "2019" "서초구" "반포3동" 964 7502 3520 0 0 0 0 55 33 5 0 0 0 1622 173 1034 516 12 5 755 415 27 9 131 77 444 160 175 80 1267 737 26 18 733 492 804 619 159 77 253 109
"1922" "2019" "서초구" "반포4동" 3291 29877 15250 0 0 0 0 190 96 0 0 69 2 1504 140 6745 3845 2258 213 4326 2372 684 218 540 238 1094 415 2151 902 1015 456 302 103 2424 1472 5033 3855 661 413 881 510
"1923" "2019" "서초구" "반포본동" 665 2326 1273 0 0 0 0 30 15 0 0 0 0 14 3 424 232 7 1 326 217 271 101 36 22 122 22 59 21 80 36 29 11 753 468 64 51 15 6 96 67
"1924" "2019" "서초구" "방배1동" 1907 16332 6896 0 0 0 0 223 60 0 0 0 0 4495 334 2335 871 93 10 931 567 964 333 505 276 396 151 1492 683 3096 2447 30 20 586 415 468 357 189 79 529 293
"1925" "2019" "서초구" "방배2동" 1852 17806 8285 0 0 0 0 193 59 0 0 0 0 2183 152 3031 1342 1551 115 1542 915 980 200 987 752 367 121 953 337 3929 2944 68 29 658 427 623 514 88 43 653 335
"1926" "2019" "서초구" "방배3동" 1186 13826 4411 0 0 0 0 131 45 6 0 29 6 4158 425 1645 479 305 23 400 241 1218 401 364 97 378 118 901 308 968 368 118 65 1524 824 845 683 148 77 688 251
"1927" "2019" "서초구" "방배4동" 2149 14635 6256 0 0 0 0 325 128 1 1 0 0 3038 411 1996 813 156 33 890 551 908 335 525 335 751 233 1817 620 1558 1105 215 121 1056 647 737 592 220 98 442 233
"1928" "2019" "서초구" "방배본동" 1623 10497 4946 0 0 0 0 271 83 0 0 0 0 491 123 1768 723 161 24 897 499 733 204 201 68 1080 533 783 365 2433 1292 295 77 436 320 399 330 160 76 389 229
"1929" "2019" "서초구" "서초1동" 3811 32022 13336 0 0 0 0 735 335 0 0 1 0 3095 576 6130 2015 398 100 1919 1160 2406 705 1276 520 1032 314 5149 2096 4230 2208 91 26 2476 1416 1496 1181 492 199 1096 485
"1930" "2019" "서초구" "서초2동" 5072 53003 18980 32 6 0 0 303 114 193 43 28 3 11493 650 5991 2500 567 186 2735 1647 4977 1432 7829 3104 1538 495 5275 2147 5655 2782 1556 833 2125 1316 1253 998 379 158 1074 566
"1931" "2019" "서초구" "서초3동" 7725 81064 32105 0 0 0 0 974 438 4 1 105 12 6617 655 9550 3713 1421 174 4953 3075 9663 2963 1656 693 2229 677 16716 6682 11537 5430 6771 2823 2676 1647 1509 1107 2340 1156 2343 859
"1932" "2019" "서초구" "서초4동" 3012 28529 14790 0 0 0 0 214 93 0 0 0 0 2219 377 4714 2084 313 92 3089 1668 915 433 1736 814 1338 459 4023 1725 3174 2212 44 19 2588 1706 3079 2492 383 155 700 461
"1933" "2019" "서초구" "양재1동" 3616 44006 15935 0 0 0 0 821 310 12 4 55 4 6943 930 5180 2003 528 79 2398 1419 3324 878 673 265 942 321 12003 3605 5922 2912 519 268 1544 981 1693 1385 283 133 1166 438
"1934" "2019" "서초구" "양재2동" 4989 48262 15214 6 3 1 0 873 361 3 0 14 3 8423 1114 10336 3914 1301 264 2472 1478 2908 716 724 306 907 297 13131 3261 4450 1998 30 3 703 466 486 404 392 217 1102 409
"1935" "2019" "서초구" "잠원동" 2199 18054 7819 0 0 5 1 555 378 0 0 4 1 2614 413 2754 1224 156 36 1964 1129 1447 585 274 113 884 213 2131 900 1657 588 105 69 746 524 916 700 1381 721 461 224
"1936" "2019" "성동구" "금호1가동" 567 2100 1174 0 0 0 0 139 64 0 0 0 0 97 19 275 129 135 0 202 119 8 2 35 21 131 57 21 8 33 19 48 13 458 335 294 267 72 39 152 82
"1937" "2019" "성동구" "금호2.3가동" 1013 2670 1528 0 0 0 0 229 116 0 0 0 0 59 8 403 209 167 12 472 277 9 7 46 24 146 59 65 31 32 5 51 19 195 154 484 430 95 46 217 131
"1938" "2019" "성동구" "금호4가동" 657 2026 1131 0 0 0 0 86 37 0 0 2 0 108 15 343 185 90 10 353 202 4 2 57 31 131 61 55 23 16 7 21 13 271 213 245 201 61 34 183 97
"1939" "2019" "성동구" "마장동" 3207 12056 4135 0 0 0 0 969 403 148 36 27 2 364 53 5545 1525 989 58 609 410 49 12 156 89 196 63 386 131 1100 375 49 16 375 295 620 493 114 48 360 126
"1940" "2019" "성동구" "사근동" 1072 10842 5745 0 0 0 0 139 67 0 0 4 0 29 6 543 255 105 17 1756 993 97 26 59 32 123 45 876 587 29 10 226 41 4383 1932 2103 1542 150 62 220 130
"1941" "2019" "성동구" "성수1가1동" 1792 10716 4442 0 0 0 0 2069 618 0 0 123 21 169 35 1946 984 208 23 592 318 1163 421 205 83 443 167 1634 631 407 151 23 10 594 418 216 129 401 145 523 288
"1942" "2019" "성동구" "성수1가2동" 2877 21512 8755 2 1 0 0 3016 1252 12 0 55 8 843 161 4416 1942 1326 140 1363 757 3114 859 375 172 696 343 2378 938 2200 1278 28 15 428 280 541 442 102 39 617 128
"1943" "2019" "성동구" "성수2가1동" 2526 18394 6766 0 0 0 0 4213 1349 0 0 0 0 540 113 3233 1417 600 108 1080 639 2101 551 60 30 270 88 3012 929 1133 728 758 71 387 264 298 262 116 62 593 155
"1944" "2019" "성동구" "성수2가3동" 5805 53249 20507 0 0 0 0 12093 4403 14 1 24 7 2763 397 9249 3851 1534 259 1864 1091 4564 1509 1070 542 1823 1074 6439 2000 7226 3565 58 17 1255 846 514 406 310 114 2449 425
"1945" "2019" "성동구" "송정동" 711 2709 1092 0 0 0 0 433 132 0 0 3 0 206 30 359 132 160 9 158 100 26 7 1 0 57 16 466 204 21 8 273 139 92 68 178 140 24 10 252 97
"1946" "2019" "성동구" "옥수동" 868 4189 2240 0 0 0 0 174 95 0 0 0 0 125 26 498 258 153 16 437 238 50 19 41 22 298 107 164 72 639 284 52 20 641 507 583 378 75 33 259 165
"1947" "2019" "성동구" "왕십리2동" 824 2757 1474 0 0 0 0 582 318 0 0 0 0 131 27 425 233 287 31 286 161 21 9 54 38 171 65 31 21 47 28 28 14 220 177 289 259 45 18 140 75
"1948" "2019" "성동구" "왕십리도선동" 2176 10015 5598 0 0 0 0 852 435 0 0 24 1 214 34 1722 853 310 95 1465 888 178 54 821 556 539 200 194 85 765 232 80 23 824 622 1402 1187 143 69 482 264
"1949" "2019" "성동구" "용답동" 1864 13279 4693 3 0 0 0 740 366 306 24 304 48 230 38 2543 840 2288 246 667 435 114 42 538 311 224 78 764 286 3116 1245 53 16 207 143 488 377 89 40 605 158
"1950" "2019" "성동구" "응봉동" 369 1028 533 0 0 0 0 19 8 0 0 2 0 41 9 118 53 124 3 98 55 3 1 3 2 94 22 5 4 6 0 44 14 292 247 91 70 16 5 72 40
"1951" "2019" "성동구" "행당1동" 1388 8651 4428 0 0 0 0 254 129 1 0 198 83 348 71 1252 705 211 24 1327 759 174 72 127 68 250 105 162 85 101 34 2283 980 506 312 665 547 255 137 537 317
"1952" "2019" "성동구" "행당2동" 627 2050 1233 0 0 0 0 34 19 0 0 0 0 63 21 310 167 127 9 228 147 1 0 38 22 207 62 19 12 6 3 52 19 550 429 244 223 45 22 126 78
"1953" "2019" "성북구" "길음1동" 1008 3921 2456 0 0 0 0 91 47 0 0 0 0 50 9 516 300 200 11 543 352 5 1 83 49 197 86 21 11 202 121 105 27 957 702 633 553 87 42 231 145
"1954" "2019" "성북구" "길음2동" 995 4816 2803 0 0 0 0 55 31 0 0 0 0 68 22 1281 742 115 10 690 446 212 67 12 4 204 88 107 54 385 83 25 13 180 126 986 831 148 76 348 210
"1955" "2019" "성북구" "돈암1동" 386 2116 1097 0 0 0 0 44 18 0 0 0 0 229 32 183 94 128 7 182 110 0 0 6 4 116 38 7 2 161 69 22 14 664 447 221 184 35 18 118 60
"1956" "2019" "성북구" "돈암2동" 421 2477 1646 0 0 0 0 12 6 0 0 0 0 27 12 125 77 103 5 110 72 30 14 29 16 176 40 7 1 920 729 68 16 446 350 205 189 62 33 157 86
"1957" "2019" "성북구" "동선동" 2037 9961 5632 0 0 0 0 173 86 0 0 0 0 525 79 1281 779 216 40 2156 1178 351 216 96 48 225 77 170 86 741 433 23 15 2402 1502 710 568 302 129 590 396
"1958" "2019" "성북구" "보문동" 1294 5461 2665 0 0 0 0 651 339 1 0 18 5 410 114 920 387 320 30 452 287 29 12 151 86 102 38 139 68 841 268 82 19 332 227 734 639 39 23 240 123
"1959" "2019" "성북구" "삼선동" 1834 8921 4527 0 0 0 0 271 126 0 0 13 1 137 19 1348 697 163 9 1126 639 109 50 142 79 163 60 351 177 335 182 1782 751 1792 878 696 585 169 79 324 195
"1960" "2019" "성북구" "석관동" 2163 9984 4355 0 0 0 0 1062 574 0 0 79 1 796 133 1544 629 969 38 939 585 29 13 65 39 228 83 183 67 1012 236 70 27 1694 1004 750 638 205 90 359 198
"1961" "2019" "성북구" "성북동" 1174 5315 2720 0 0 0 0 154 68 2 0 0 0 237 29 811 355 93 7 855 543 520 168 122 47 116 45 353 156 95 45 66 23 867 564 432 349 133 82 459 239
"1962" "2019" "성북구" "안암동" 1431 13406 6696 0 0 0 0 323 132 0 0 0 0 159 22 1093 514 129 9 1613 941 263 76 76 46 100 38 1040 522 140 64 21 14 4764 1761 3132 2301 168 75 385 181
"1963" "2019" "성북구" "월곡1동" 1361 5403 2744 0 0 0 0 693 358 0 0 25 6 237 62 820 385 296 12 456 292 157 22 150 76 144 53 494 144 174 114 78 24 592 446 664 557 87 41 336 152
"1964" "2019" "성북구" "월곡2동" 1558 8951 4538 0 0 0 0 925 517 0 0 4 1 143 27 1150 624 213 23 968 606 43 11 75 40 126 49 2095 681 368 158 23 12 1412 816 858 699 186 98 362 176
"1965" "2019" "성북구" "장위1동" 911 2263 1207 0 0 0 0 607 315 0 0 0 0 67 9 333 159 202 7 256 171 0 0 34 18 50 24 11 5 3 2 23 10 221 166 233 212 39 17 184 92
"1966" "2019" "성북구" "장위2동" 1106 3218 1716 0 0 0 0 959 571 0 0 3 1 108 16 478 192 197 15 330 218 20 6 66 39 67 34 28 9 46 23 83 24 206 161 400 308 22 11 205 88
"1967" "2019" "성북구" "장위3동" 597 2331 1084 0 0 0 0 394 219 0 0 25 2 92 15 260 126 483 14 201 128 0 0 7 5 112 57 11 5 13 5 49 13 342 237 219 198 23 7 100 53
"1968" "2019" "성북구" "정릉1동" 757 1976 1020 0 0 0 0 166 89 0 0 2 0 161 25 322 142 173 7 288 179 7 4 24 10 124 42 16 8 13 4 19 12 159 127 305 267 53 31 144 73
"1969" "2019" "성북구" "정릉2동" 904 2961 1377 0 0 0 0 90 33 0 0 0 0 127 10 509 217 397 16 381 221 17 9 52 30 138 47 11 3 21 5 48 15 336 240 471 379 195 62 168 90
"1970" "2019" "성북구" "정릉3동" 717 4764 1925 0 0 0 0 107 44 0 0 0 0 39 8 303 138 411 24 457 260 25 7 14 7 123 77 230 130 7 5 22 14 2511 878 202 178 62 23 251 132
"1971" "2019" "성북구" "정릉4동" 929 4131 1746 0 0 0 0 117 58 5 0 2 1 88 15 389 190 984 61 366 221 21 8 32 19 108 35 42 28 41 3 65 14 1130 581 425 355 92 51 224 106
"1972" "2019" "성북구" "종암동" 2034 8629 4076 0 0 0 0 979 521 0 0 0 0 433 54 996 473 338 19 954 580 62 27 340 156 1208 299 68 32 106 22 634 109 940 689 973 800 216 100 382 195
"1973" "2019" "송파구" "가락1동" 2988 11391 3717 5 2 0 0 121 33 0 0 39 3 0 0 8525 2228 64 6 421 298 56 18 133 80 567 162 98 57 530 266 50 10 142 115 329 300 29 15 282 124
"1974" "2019" "송파구" "가락2동" 1901 9763 4468 0 0 6 2 418 241 0 0 32 2 1042 207 1985 887 357 28 796 469 291 119 175 66 531 213 1311 322 296 117 24 14 944 731 839 695 196 86 520 269
"1975" "2019" "송파구" "가락본동" 3489 25440 9798 1 0 0 0 664 266 9 2 128 11 4530 543 4978 2000 374 38 2236 1332 1186 334 591 333 925 294 3161 817 1090 448 1065 388 1058 720 2303 1754 490 222 651 296
"1976" "2019" "송파구" "거여1동" 826 3649 1818 0 0 0 0 140 59 5 1 3 0 199 53 768 358 209 16 316 194 32 11 6 4 76 29 83 28 716 261 17 8 294 184 561 493 71 36 153 83
"1977" "2019" "송파구" "거여2동" 841 4560 2135 0 0 0 0 108 58 0 0 0 0 430 36 419 202 744 41 346 226 2 0 52 33 188 61 310 33 155 87 52 15 320 254 1166 960 122 49 146 80
"1978" "2019" "송파구" "마천1동" 994 2411 1118 0 0 0 0 130 70 0 0 0 0 125 17 400 172 454 33 287 170 9 5 9 5 112 56 12 3 13 5 51 15 251 202 320 254 41 17 197 94
"1979" "2019" "송파구" "마천2동" 1350 4236 1980 0 0 0 0 284 135 0 0 0 0 131 24 884 402 639 32 394 257 134 37 60 36 92 36 91 45 33 11 218 34 201 143 748 623 65 28 262 137
"1980" "2019" "송파구" "문정1동" 1295 6194 2550 0 0 0 0 345 119 0 0 11 3 1030 225 1303 586 191 22 585 355 148 52 27 11 536 195 382 92 239 71 24 13 382 250 532 350 130 65 329 141
"1981" "2019" "송파구" "문정2동" 7131 59850 19515 0 0 0 0 2221 706 6 1 127 24 10162 1324 11669 4852 2626 357 3126 1850 5605 1339 519 253 2506 959 11838 3589 5021 2191 1939 470 528 349 856 679 325 149 776 423
"1982" "2019" "송파구" "방이1동" 1317 8454 3440 0 0 0 0 550 267 0 0 0 0 763 84 1365 659 296 13 924 542 96 17 64 24 475 136 745 143 694 114 94 22 1509 897 341 243 182 77 356 202
"1983" "2019" "송파구" "방이2동" 3125 19808 7672 0 0 0 0 681 300 4 1 120 5 2222 318 4324 1533 380 59 2994 1601 1330 381 568 255 828 304 1715 580 1575 503 20 12 967 427 1155 939 306 146 619 308
"1984" "2019" "송파구" "삼전동" 2028 11418 4182 171 28 0 0 357 177 1 0 47 4 3175 174 1612 665 496 21 1150 695 244 94 67 33 404 145 641 211 193 111 100 39 1074 674 838 697 238 105 610 309
"1985" "2019" "송파구" "석촌동" 2666 15306 6213 93 16 0 0 340 116 0 0 0 0 2941 376 2091 904 322 30 1624 936 259 89 668 411 487 184 1195 358 1932 532 44 30 876 650 1247 1018 246 130 941 433
"1986" "2019" "송파구" "송파1동" 2509 14692 5555 0 0 0 0 256 102 1 1 0 0 4410 487 1661 731 627 57 1649 879 402 142 176 82 326 101 944 320 685 236 26 19 624 461 2142 1539 240 116 523 282
"1987" "2019" "송파구" "송파2동" 836 4149 2035 0 0 0 0 134 26 0 0 0 0 463 39 563 243 70 5 366 231 30 6 21 13 248 67 331 148 281 220 26 18 953 572 329 278 76 32 258 137
"1988" "2019" "송파구" "오금동" 2397 16687 7325 0 0 0 0 956 359 0 0 0 0 1444 264 2838 1316 612 60 1052 684 643 159 177 101 344 144 630 173 5010 2171 52 21 1315 896 727 589 349 153 538 235
"1989" "2019" "송파구" "오륜동" 496 5724 2565 4 0 0 0 9 5 0 0 3 0 80 27 369 225 17 2 352 186 4 2 82 49 131 51 44 18 1375 542 527 204 1268 605 102 76 1221 506 136 67
"1990" "2019" "송파구" "위례동" 667 3859 1733 0 0 0 0 26 14 0 0 0 0 5 2 328 177 1357 56 556 309 16 6 8 5 252 106 21 9 21 7 24 15 601 463 489 459 45 25 110 80
"1991" "2019" "송파구" "잠실2동" 777 4583 2512 0 0 0 0 6 3 0 0 0 0 86 21 562 337 324 25 367 242 16 9 84 53 282 124 28 14 27 15 241 106 1077 837 388 349 840 193 255 184
"1992" "2019" "송파구" "잠실3동" 1543 9536 5652 0 0 0 0 35 15 0 0 0 0 55 13 2624 1816 104 13 2356 1303 47 24 152 88 306 112 97 44 38 21 96 15 693 528 526 458 2132 1009 275 193
"1993" "2019" "송파구" "잠실4동" 383 1696 1161 0 0 0 0 10 6 0 0 6 0 36 11 230 142 63 4 148 93 4 3 37 23 161 90 20 11 0 0 65 20 525 424 258 242 21 10 112 82
"1994" "2019" "송파구" "잠실6동" 2629 49280 18668 2 0 0 0 448 77 0 0 0 0 2949 249 9209 4515 886 68 3576 1997 16517 4048 4696 2186 1151 431 3434 1376 1138 519 2393 1288 459 349 1206 955 384 217 832 393
"1995" "2019" "송파구" "잠실7동" 196 1284 723 0 0 0 0 3 0 0 0 0 0 86 20 93 54 31 5 51 30 3 2 46 28 80 22 5 0 194 134 11 8 529 338 23 20 20 10 109 52
"1996" "2019" "송파구" "잠실본동" 3042 19197 7799 0 0 0 0 301 103 0 0 6 1 3276 326 2780 1247 323 22 3117 1734 680 202 351 189 995 317 1942 405 1803 1039 122 16 914 586 1098 850 639 270 850 492
"1997" "2019" "송파구" "장지동" 1337 9229 3197 0 0 0 0 140 52 0 0 24 3 713 212 725 288 2530 105 526 324 94 49 51 29 592 255 1300 195 211 107 124 55 1013 714 637 542 168 75 381 192
"1998" "2019" "송파구" "풍납1동" 730 2489 1382 0 0 0 0 225 114 0 0 0 0 91 13 423 211 276 11 230 149 24 8 163 116 74 30 38 17 108 79 20 11 192 143 380 336 38 24 207 120
"1999" "2019" "송파구" "풍납2동" 1151 16316 10075 0 0 0 0 416 86 0 0 32 1 456 72 1076 538 441 16 703 496 48 12 64 39 202 78 470 305 907 562 361 184 1460 715 9297 6801 106 44 277 126
"2000" "2019" "양천구" "목1동" 2872 21666 10906 0 0 0 0 106 47 0 0 18 3 841 134 4083 2210 255 54 3178 1915 3896 1220 897 569 497 189 702 300 1374 498 430 143 2442 1615 1424 1136 490 196 1033 677
"2001" "2019" "양천구" "목2동" 1196 4523 2154 0 0 0 0 75 31 0 0 0 0 506 63 958 365 242 21 577 341 125 51 71 41 242 121 86 40 125 59 24 16 344 251 507 421 200 105 441 228
"2002" "2019" "양천구" "목3동" 1282 4740 2542 0 0 0 0 123 60 0 0 11 3 292 57 977 516 195 12 623 377 35 10 89 49 163 78 191 55 615 335 73 18 271 210 582 473 153 74 347 215
"2003" "2019" "양천구" "목4동" 1347 3945 2126 0 0 0 0 139 67 0 0 66 10 175 37 765 346 192 12 660 395 29 18 54 33 103 47 30 13 46 32 19 11 645 391 506 425 156 70 360 219
"2004" "2019" "양천구" "목5동" 1565 10700 6438 0 0 0 0 43 22 183 51 66 6 502 57 795 428 57 5 822 529 351 113 225 132 492 145 242 153 198 124 90 16 2806 1747 3187 2552 289 143 352 215
"2005" "2019" "양천구" "신월1동" 1765 5183 2355 0 0 0 0 811 397 0 0 35 6 465 66 1145 468 634 47 572 373 6 4 35 22 103 42 30 11 66 19 65 20 198 150 607 519 111 55 300 156
"2006" "2019" "양천구" "신월2동" 1175 3943 1839 0 0 0 0 401 157 0 0 13 3 451 71 636 286 536 24 270 163 22 11 24 15 130 55 38 17 95 37 24 11 496 386 558 483 59 31 190 89
"2007" "2019" "양천구" "신월3동" 958 4019 1663 0 0 0 0 466 243 0 0 0 0 234 43 646 196 901 44 263 175 8 6 37 19 28 9 89 32 15 5 76 19 600 400 411 361 93 43 152 68
"2008" "2019" "양천구" "신월4동" 1166 4255 1814 0 0 0 0 221 78 0 0 7 2 345 51 502 230 1038 45 441 302 12 6 50 28 139 49 32 10 104 47 19 11 323 258 738 565 66 33 218 99
"2009" "2019" "양천구" "신월5동" 994 4849 1968 0 0 0 0 412 222 0 0 0 0 478 120 639 308 352 29 382 239 1 0 8 4 37 21 90 22 725 59 632 180 387 278 406 344 86 44 214 98
"2010" "2019" "양천구" "신월6동" 1336 3129 911 0 0 0 0 86 56 0 0 40 2 162 23 337 158 1474 30 174 116 26 6 33 19 81 33 26 7 47 22 19 12 228 174 232 184 49 21 115 48
"2011" "2019" "양천구" "신월7동" 1324 5406 1913 0 0 0 0 411 206 0 0 25 1 254 46 630 280 1258 66 338 209 5 2 23 12 105 39 43 16 32 15 996 102 293 211 592 492 175 100 226 116
"2012" "2019" "양천구" "신정1동" 1175 5322 2855 0 0 0 0 118 44 0 0 0 0 206 33 736 333 54 7 712 469 31 17 58 34 274 72 263 104 119 63 973 405 679 503 611 524 162 84 326 163
"2013" "2019" "양천구" "신정2동" 1091 3806 2103 0 0 0 0 85 30 0 0 0 0 137 25 591 286 119 11 554 337 6 3 50 30 218 80 122 64 26 12 20 14 1100 682 373 317 137 67 268 145
"2014" "2019" "양천구" "신정3동" 1814 9284 3976 0 0 0 0 339 125 0 0 0 0 815 142 790 388 2569 277 496 336 153 31 106 32 338 124 114 26 194 90 123 29 1222 896 1468 1214 205 89 352 177
"2015" "2019" "양천구" "신정4동" 3090 15439 7084 0 0 0 0 545 278 0 0 26 3 2716 303 2120 1020 1324 116 1566 946 154 62 320 168 362 162 914 365 810 369 78 23 1058 714 2405 2011 345 165 696 379
"2016" "2019" "양천구" "신정6동" 714 6916 3727 0 0 0 0 77 11 85 30 160 42 178 23 291 173 54 2 309 227 2 2 118 68 247 88 140 77 96 35 3026 1472 1235 826 410 339 332 223 156 89
"2017" "2019" "양천구" "신정7동" 1030 4457 2109 0 0 0 0 66 28 0 0 2 0 75 21 519 228 1037 49 415 274 7 1 54 28 171 67 55 23 64 38 81 40 1007 700 418 344 205 121 281 147
"2018" "2019" "영등포구" "당산1동" 3107 19234 9925 0 0 0 0 691 197 0 0 8 2 1039 178 3096 1193 712 135 1353 819 305 109 1572 1095 384 154 1573 657 4507 3238 2031 889 257 156 884 710 205 104 617 289
"2019" "2019" "영등포구" "당산2동" 2289 22947 9309 0 0 0 0 429 135 0 0 47 8 999 136 2483 920 782 197 1407 845 1539 448 2370 1501 654 205 1471 521 7770 2372 120 32 1063 724 781 620 238 116 794 529
"2020" "2019" "영등포구" "대림1동" 1064 4517 2714 0 0 4 0 255 112 0 0 0 0 232 54 720 369 101 6 486 336 9 4 56 26 99 35 40 15 19 8 19 10 188 141 1981 1428 86 48 222 122
"2021" "2019" "영등포구" "대림2동" 1378 4520 2359 0 0 0 0 139 56 0 0 3 0 140 26 1149 485 90 5 867 591 20 9 144 91 221 59 88 24 310 130 74 16 259 180 568 430 200 122 248 135
"2022" "2019" "영등포구" "대림3동" 2262 10193 4421 0 0 0 0 878 385 0 0 0 0 964 157 1832 719 356 39 820 562 837 168 140 76 176 59 290 97 1273 787 38 19 493 350 1064 661 202 109 830 233
"2023" "2019" "영등포구" "도림동" 1021 2975 1222 0 0 0 0 207 89 0 0 0 0 366 60 646 256 351 16 322 214 89 20 51 28 134 48 93 43 49 15 19 11 161 118 232 185 59 27 196 92
"2024" "2019" "영등포구" "문래동" 5307 44657 18169 0 0 0 0 4982 1042 42 0 51 3 2649 372 7759 2849 1071 321 1950 1226 3832 1195 2406 1292 661 224 2384 813 13268 6555 467 208 968 647 1018 884 303 124 846 414
"2025" "2019" "영등포구" "신길1동" 1091 5280 2759 0 0 0 0 155 72 0 0 0 0 174 43 694 329 122 11 584 374 49 20 45 21 952 204 110 49 502 248 55 18 220 160 1231 1018 110 45 277 147
"2026" "2019" "영등포구" "신길3동" 1369 2905 1276 0 0 0 0 137 55 0 0 0 0 155 38 564 268 618 16 326 209 8 4 110 60 136 50 31 13 10 3 20 12 161 126 408 306 55 24 166 92
"2027" "2019" "영등포구" "신길4동" 433 1461 822 0 0 0 0 192 118 1 0 0 0 52 10 318 176 112 9 143 80 68 21 51 22 34 12 10 8 14 7 17 11 108 81 237 212 17 9 87 46
"2028" "2019" "영등포구" "신길5동" 526 2563 1042 0 0 0 0 102 52 0 0 0 0 540 48 419 149 305 29 265 170 8 5 12 5 70 36 13 2 47 25 52 12 287 214 285 214 39 21 119 60
"2029" "2019" "영등포구" "신길6동" 1228 4904 2652 0 0 0 0 108 46 0 0 0 0 265 52 928 384 155 14 606 375 72 18 46 20 425 175 299 190 223 179 247 110 462 321 700 585 106 54 262 129
"2030" "2019" "영등포구" "신길7동" 620 2932 1536 0 0 0 0 43 16 38 30 0 0 125 7 463 196 91 14 338 219 77 21 38 20 137 47 195 95 125 64 317 184 330 200 396 328 28 12 191 83
