날짜,분,출발시간,연휴길이,눈비,1종 교통량,2종 교통량,서울인구수 ,소요시간
2015-02-17,2,12,5,FALSE,17145747,1155349,10297138,126
2015-02-17,3,12,5,FALSE,17145747,1155349,10297138,129
2015-02-17,4,12,5,FALSE,17145747,1155349,10297138,106
2015-02-17,5,12,5,FALSE,17145747,1155349,10297138,122
2015-02-17,6,12,5,FALSE,17145747,1155349,10297138,116
2015-02-17,7,12,5,FALSE,17145747,1155349,10297138,124
2015-02-17,8,12,5,FALSE,17145747,1155349,10297138,119
2015-02-17,9,12,5,FALSE,17145747,1155349,10297138,131
2015-02-17,10,12,5,FALSE,17145747,1155349,10297138,128
2015-02-17,11,12,5,FALSE,17145747,1155349,10297138,131
2015-02-17,12,12,5,FALSE,17145747,1155349,10297138,122
2017-01-26,1,12,4,TRUE,13599682,543005,10124579,113
2017-01-26,2,12,4,TRUE,13599682,543005,10124579,111
2017-01-26,3,12,4,TRUE,13599682,543005,10124579,108
2017-01-26,4,12,4,TRUE,13599682,543005,10124579,110
2017-01-26,5,12,4,TRUE,13599682,543005,10124579,109
2017-01-26,6,12,4,TRUE,13599682,543005,10124579,114
2017-01-26,7,12,4,TRUE,13599682,543005,10124579,106
2017-01-26,8,12,4,TRUE,13599682,543005,10124579,118
2017-01-26,9,12,4,TRUE,13599682,543005,10124579,107
2017-01-26,10,12,4,TRUE,13599682,543005,10124579,115
2017-01-26,11,12,4,TRUE,13599682,543005,10124579,115
2017-01-26,12,12,4,TRUE,13599682,543005,10124579,114
2018-02-14,1,12,4,FALSE,12505601,460235,10049607,109
2018-02-14,2,12,4,FALSE,12505601,460235,10049607,110
2018-02-14,3,12,4,FALSE,12505601,460235,10049607,111
2018-02-14,4,12,4,FALSE,12505601,460235,10049607,106
2018-02-14,5,12,4,FALSE,12505601,460235,10049607,106
2018-02-14,6,12,4,FALSE,12505601,460235,10049607,108
2018-02-14,7,12,4,FALSE,12505601,460235,10049607,118
2018-02-14,8,12,4,FALSE,12505601,460235,10049607,115
2018-02-14,9,12,4,FALSE,12505601,460235,10049607,113
2018-02-14,10,12,4,FALSE,12505601,460235,10049607,134
2018-02-14,11,12,4,FALSE,12505601,460235,10049607,115
2018-02-14,12,12,4,FALSE,12505601,460235,10049607,116
2020-01-23,1,12,4,FALSE,50664256,1586687,9911088,113
2020-01-23,2,12,4,FALSE,50664256,1586687,9911088,104
2020-01-23,3,12,4,FALSE,50664256,1586687,9911088,108
2020-01-23,4,12,4,FALSE,50664256,1586687,9911088,120
2020-01-23,5,12,4,FALSE,50664256,1586687,9911088,105
2020-01-23,6,12,4,FALSE,50664256,1586687,9911088,109
2020-01-23,7,12,4,FALSE,50664256,1586687,9911088,106
2020-01-23,8,12,4,FALSE,50664256,1586687,9911088,108
2020-01-23,9,12,4,FALSE,50664256,1586687,9911088,109
2020-01-23,10,12,4,FALSE,50664256,1586687,9911088,111
2020-01-23,11,12,4,FALSE,50664256,1586687,9911088,110
2020-01-23,12,12,4,FALSE,50664256,1586687,9911088,108
2013-02-08,1,13,3,TRUE,21519196,1610557,10388055,117
2013-02-08,2,13,3,TRUE,21519196,1610557,10388055,119
2013-02-08,3,13,3,TRUE,21519196,1610557,10388055,120
2013-02-08,4,13,3,TRUE,21519196,1610557,10388055,121
2013-02-08,5,13,3,TRUE,21519196,1610557,10388055,118
2013-02-08,6,13,3,TRUE,21519196,1610557,10388055,119
2013-02-08,7,13,3,TRUE,21519196,1610557,10388055,117
2013-02-08,8,13,3,TRUE,21519196,1610557,10388055,118
2013-02-08,9,13,3,TRUE,21519196,1610557,10388055,117
2013-02-08,10,13,3,TRUE,21519196,1610557,10388055,116
2013-02-08,11,13,3,TRUE,21519196,1610557,10388055,117
2013-02-08,12,13,3,TRUE,21519196,1610557,10388055,119
2014-01-29,1,13,4,FALSE,20755272,1433045,10369593,118
2014-01-29,2,13,4,FALSE,20755272,1433045,10369593,117
2014-01-29,3,13,4,FALSE,20755272,1433045,10369593,115
2014-01-29,4,13,4,FALSE,20755272,1433045,10369593,115
2014-01-29,5,13,4,FALSE,20755272,1433045,10369593,115
2014-01-29,6,13,4,FALSE,20755272,1433045,10369593,114
2014-01-29,7,13,4,FALSE,20755272,1433045,10369593,118
2014-01-29,8,13,4,FALSE,20755272,1433045,10369593,116
2014-01-29,9,13,4,FALSE,20755272,1433045,10369593,119
2014-01-29,10,13,4,FALSE,20755272,1433045,10369593,122
2014-01-29,11,13,4,FALSE,20755272,1433045,10369593,120
2014-01-29,12,13,4,FALSE,20755272,1433045,10369593,119
2015-02-17,1,13,5,FALSE,18521112,1172609,10297138,117
2015-02-17,2,13,5,FALSE,18521112,1172609,10297138,118
2015-02-17,3,13,5,FALSE,18521112,1172609,10297138,101
2015-02-17,4,13,5,FALSE,18521112,1172609,10297138,117
2015-02-17,5,13,5,FALSE,18521112,1172609,10297138,119
2015-02-17,6,13,5,FALSE,18521112,1172609,10297138,119
2015-02-17,7,13,5,FALSE,18521112,1172609,10297138,117
2015-02-17,8,13,5,FALSE,18521112,1172609,10297138,119
2015-02-17,9,13,5,FALSE,18521112,1172609,10297138,117
2015-02-17,10,13,5,FALSE,18521112,1172609,10297138,116
2015-02-17,11,13,5,FALSE,18521112,1172609,10297138,118
2015-02-17,12,13,5,FALSE,18521112,1172609,10297138,120
2017-01-26,1,13,4,TRUE,14700451,577625,10124579,113
2017-01-26,2,13,4,TRUE,14700451,577625,10124579,116
2017-01-26,3,13,4,TRUE,14700451,577625,10124579,117
2017-01-26,4,13,4,TRUE,14700451,577625,10124579,118
